row_index,language,title,authors,decision,cover_reference_count,cover_references
1154,NL,Slangenkuil,David Almond,KEEP_TRANSLATION,0,
1155,NL,Freddie en de frietvrienden,David Baldacci,KEEP_TRANSLATION,0,
1156,NL,Verlos ons van het kwaad,David Baldacci,KEEP_TRANSLATION,0,
1157,NL,Het houtsnijwerk in Nederland tijdens de Gothiek en de Renaissance,David Bierens de Haan,KEEP_CORE,0,
1158,NL,Geopolitiek,David Criekemans,KEEP_CORE,0,
1159,NL,De verhouding tusschen de plaatselijke en de algemeene kerk in de eerste drie eeuwen,David Jacobs,KEEP_CORE,0,
1160,NL,De Indische klerk,David Leavitt,KEEP_TRANSLATION,0,
1161,NL,De jongen in de jurk,David Walliams,KEEP_TRANSLATION,0,
1162,NL,De waanzinnige tandarts,David Walliams,KEEP_TRANSLATION,0,
1163,NL,Begraaf mijn hart bij Wounded Knee,Dee Alexander Brown,KEEP_TRANSLATION,0,
1164,NL,De naakte aap,Desmond Morris,KEEP_TRANSLATION,0,
1165,NL,Burp!,Diane Swanson,KEEP_TRANSLATION,0,
1166,NL,Nijntje,Dick Bruna,KEEP_CORE,0,
1167,NL,HOMERUN,Didier Pontzeele,KEEP_CORE,0,
1168,NL,KRIJGSGEVANGEN,Didier Pontzeele,KEEP_CORE,0,
1169,NL,Het oproer te Utrecht in 1610,Dina Albertina Felix,KEEP_CORE,0,
1170,NL,De oude apotheek,Dirk Arnold Wittkop Koning,KEEP_CORE,0,
1171,NL,Koning-Stadhouder Willem III en de Zeeuwse Admiraal Cornelis Evertsen,Doeke Roos,KEEP_CORE,0,
1172,NL,"De Stijl toen, J.J.P. Oud nu",Dolf Broekhuizen,KEEP_CORE,0,
1173,NL,De shampoo planeet,Douglas Coupland,KEEP_TRANSLATION,0,
1174,NL,Generatie X,Douglas Coupland,KEEP_TRANSLATION,0,
1175,NL,JPod,Douglas Coupland,KEEP_TRANSLATION,0,
1176,NL,Leven na God,Douglas Coupland,KEEP_TRANSLATION,0,
1177,NL,Microslaven,Douglas Coupland,KEEP_TRANSLATION,0,
1178,NL,Vrienden in coma,Douglas Coupland,KEEP_TRANSLATION,0,
1179,NL,Baba Jaga legde een ei,Dubravka Ugrešić,KEEP_TRANSLATION,0,
1180,NL,Steffie Steek in de klauwen van het leven,Dubravka Ugrešić,KEEP_TRANSLATION,0,
1181,NL,"Het Oorkondewezen Van Enige Kloosters En Steden in Holland En Zeeland 1200-1325 (Schrift En Schriftdragers in De Nederlanden in De Middeleeuwen, 3.1)",E. C. Dijkhof,KEEP_CORE,0,
1182,NL,De gehuwde man,Edmund White,KEEP_TRANSLATION,0,
1183,NL,Dogmatische Rechtswetenschap,Eduard Maurits Meijers,KEEP_CORE,0,
1184,NL,"Hollands rijkdom, behelzende den oorsprong van den koophandel, en van den magt van dezen staat ... uit het Fransch vertaald, vervolgens overgezien, merkelijk veranderd, verm. en van verscheiden misslagen gezuiverd",Elias Luzac,KEEP_TRANSLATION,0,
1185,NL,De avonturen van Marco Polo,Elisabetta Dami,KEEP_TRANSLATION,0,
1186,NL,De ontdekking van de superparel,Elisabetta Dami,KEEP_TRANSLATION,0,
1187,NL,De roof van de gi-ga-diamant,Elisabetta Dami,KEEP_TRANSLATION,0,
1188,NL,De sprekende berg (Geronimo Stilton-reeks),Elisabetta Dami,KEEP_TRANSLATION,0,
1189,NL,De stenen moppentapper,Elisabetta Dami,KEEP_TRANSLATION,0,
1190,NL,De Thea Sisters op avontuur,Elisabetta Dami,KEEP_TRANSLATION,0,
1191,NL,De verborgen stad,Elisabetta Dami,KEEP_TRANSLATION,0,
1192,NL,Een berg op pootjes,Elisabetta Dami,KEEP_TRANSLATION,0,
1193,NL,Een muizenissige kerst in New York,Elisabetta Dami,KEEP_TRANSLATION,0,
1194,NL,Fantasia,Elisabetta Dami,KEEP_TRANSLATION,0,
1195,NL,Fantasia II de speurtocht naar het geluk,Elisabetta Dami,KEEP_TRANSLATION,0,
1196,NL,Geheim agent Nul Nul K,Elisabetta Dami,KEEP_TRANSLATION,0,
1197,NL,Het hollende harnas,Elisabetta Dami,KEEP_TRANSLATION,0,
1198,NL,Het monster van Lago Lago,Elisabetta Dami,KEEP_TRANSLATION,0,
1199,NL,Het supergeheime project,Elisabetta Dami,KEEP_TRANSLATION,0,
1200,NL,Red de witte walvis!,Elisabetta Dami,KEEP_TRANSLATION,0,
1201,NL,Terug naar kasteel Vrekkenstein,Elisabetta Dami,KEEP_TRANSLATION,0,
1202,NL,Wie heeft de vuursteen gestolen?,Elisabetta Dami,KEEP_TRANSLATION,0,
1203,NL,De bende van Ratstad,Elisabetta Dami | David Nel·lo,KEEP_TRANSLATION,0,
1204,NL,"Gi-ga-geitenkaas, ik heb gewonnen",Elisabetta Dami | David Nel·lo,KEEP_TRANSLATION,0,
1205,NL,De indiaan met het gouden hart,Elisabetta Dami | David Nel·lo | Manel Martí i Viudes,KEEP_TRANSLATION,0,
1206,NL,Dynamiet,Elmore Leonard,KEEP_TRANSLATION,0,
1207,NL,Tuig,Elmore Leonard,KEEP_TRANSLATION,0,
1208,NL,De onwillige moordenaar,Eoin Colfer,KEEP_TRANSLATION,0,
1209,NL,Op de juiste plaats,Eric Haas,KEEP_CORE,0,
1210,NL,"Liefhebben, een kunst, een kunde",Erich Fromm,KEEP_TRANSLATION,0,
1211,NL,De hemel kent geen gunstelingen.,Erich Maria Remarque,KEEP_TRANSLATION,0,
1212,NL,Eclips,Erin Hunter,KEEP_TRANSLATION,0,
1213,NL,Spoor van de maan,Erin Hunter,KEEP_TRANSLATION,0,
1214,NL,Tijgerklauws woede,Erin Hunter,KEEP_TRANSLATION,0,
1215,NL,Wat is een natie?,Ernest Renan,KEEP_TRANSLATION,0,
1216,NL,"Ambon: kolonisatie, dekolonisatie en neo-kolonisatie.",Ernst Utrecht,KEEP_CORE,0,
1217,NL,Gelukkig nieuwjaar,Eveline Doelman,KEEP_CORE,0,
1218,NL,Heroïne en Antiek.,Evelyn Anthony,KEEP_TRANSLATION,0,
1219,NL,De blinde man,Faye Kellerman,KEEP_TRANSLATION,0,
1220,NL,Einde of Nieuw Begin?,Feitse Boerwinkel,KEEP_CORE,0,
1221,NL,kindeken Jezus in Vlaanderen,Felix Timmermans,KEEP_CORE,0,
1222,NL,Karakter,Ferdinand Bordewijk,KEEP_CORE,0,
1223,NL,De Azteken,Fiona MacDonald,KEEP_TRANSLATION,0,
1224,NL,De philosophie der voorsokratici,Franciscus de Raedemaeker,KEEP_CORE,0,
1225,NL,Die ostafrikanische Schweiz,Franciscus Dominicus Huijzendveld,KEEP_CORE,0,
1226,NL,Vitale democratie,Frank Hendriks,KEEP_CORE,0,
1227,NL,Fort Napoleon,Frank Ryon,KEEP_CORE,0,
1228,NL,Ontspoorde wetenschap,Frank van Kolfschooten,KEEP_CORE,0,
1229,NL,Als in een donkere spiegel,Frank Vande Veire,KEEP_CORE,0,
1230,NL,Waartoe wetenschap?,Frans W. Saris,KEEP_CORE,0,
1231,NL,De Verste Ster,Frederik Pohl | Jack Williamson,KEEP_TRANSLATION,0,
1232,NL,Apocalypse,Frederik van der Meer,KEEP_CORE,0,
1233,NL,Duivels,Fyodor Dostoyevsky,KEEP_TRANSLATION,0,
1234,NL,Het eerste kohier van de tiende penning van Delft (1543) (Apparaat voor de geschiedenis van Holland),G Verhoeven,KEEP_CORE,0,
1235,NL,(Strafbare) overlast door jongerengroepen in het kader van openbaar vervoer,G. Vermeulen,KEEP_CORE,0,
1236,NL,de Meridiaan Van Moskou,G. Voerman,KEEP_CORE,0,
1237,NL,Clochemerle,Gabriel Chevallier,KEEP_TRANSLATION,0,
1238,NL,De kinderkens van Clochemerle,Gabriel Chevallier,KEEP_TRANSLATION,0,
1239,NL,Ontvoeringsbericht,Gabriel García Márquez,KEEP_TRANSLATION,0,
1240,NL,3× wicca,Gabrielle Charbonnet,KEEP_TRANSLATION,0,
1241,NL,Voor altijd de jouwe,Gabrielle Charbonnet,KEEP_TRANSLATION,0,
1242,NL,De Instituten van Gaius,Gaius,KEEP_TRANSLATION,0,
1243,NL,Memoires Van De Gallische Oorlog,Gaius Julius Caesar,KEEP_CORE,0,
1244,NL,Mannelijke vrouwen,Geertje Mak,KEEP_CORE,0,
1245,NL,Johanna Borski,Geertje Wiersma,KEEP_CORE,0,
1246,NL,Verborgen en geborgen,Geertruida de Moor,KEEP_CORE,0,
1247,NL,Kritische profielen,Geldof K.,KEEP_CORE,0,
1248,NL,1984,George Orwell,KEEP_TRANSLATION,0,
1249,NL,De domineesdochter,George Orwell,KEEP_TRANSLATION,0,
1250,NL,Dierenboerderij,George Orwell,KEEP_TRANSLATION,0,
1251,NL,Happend naar lucht,George Orwell,KEEP_TRANSLATION,0,
1252,NL,Brief aan mijn rechter,Georges Simenon,KEEP_TRANSLATION,0,
1253,NL,De dood van Auguste,Georges Simenon,KEEP_TRANSLATION,0,
1254,NL,De dood van Belle,Georges Simenon,KEEP_TRANSLATION,0,
1255,NL,De gele hond,Georges Simenon,KEEP_TRANSLATION,0,
1256,NL,De horlogemaker van Everton,Georges Simenon,KEEP_TRANSLATION,0,
1257,NL,De klasgenoot van Maigret,Georges Simenon,KEEP_TRANSLATION,0,
1258,NL,De rijkaard,Georges Simenon,KEEP_TRANSLATION,0,
1259,NL,De vergissing van Maigret,Georges Simenon,KEEP_TRANSLATION,0,
1260,NL,De verloofdes van meneer Hire,Georges Simenon,KEEP_TRANSLATION,0,
1261,NL,De zaak-Saint-Fiacre,Georges Simenon,KEEP_TRANSLATION,0,
1262,NL,Het bloedspoor in de sneeuw,Georges Simenon,KEEP_TRANSLATION,0,
1263,NL,Het huis aan het kanaal,Georges Simenon,KEEP_TRANSLATION,0,
1264,NL,Maigret en de minister,Georges Simenon,KEEP_TRANSLATION,0,
1265,NL,Maigret en het spook,Georges Simenon,KEEP_TRANSLATION,0,
1266,NL,Maigret in Holland,Georges Simenon,KEEP_TRANSLATION,0,
1267,NL,Pietr-le-Letton,Georges Simenon,KEEP_TRANSLATION,0,
1268,NL,Schele Marie,Georges Simenon,KEEP_TRANSLATION,0,
1269,NL,Tante Jeanne.,Georges Simenon,KEEP_TRANSLATION,0,
1270,NL,Allemaal leugens,Geraldine McCaughrean,KEEP_TRANSLATION,0,
1271,NL,De mirakel spelers,Geraldine McCaughrean,KEEP_TRANSLATION,0,
1272,NL,Liefdesverhalen uit alle windstreken,Geraldine McCaughrean,KEEP_TRANSLATION,0,
1273,NL,Phelim en het steengebroed,Geraldine McCaughrean,KEEP_TRANSLATION,0,
1274,NL,"Napoleon, voor en tegen in de Franse geschiedschrijving","Geyl, P.",KEEP_CORE,0,
1275,NL,Een publieke zaak,Gijsbert van den Brink,KEEP_CORE,0,
1276,NL,Overleven,Gordon Korman,KEEP_TRANSLATION,0,
1277,NL,Schipbreuk,Gordon Korman,KEEP_TRANSLATION,0,
1278,NL,Peyton Place,Grace Metalious,KEEP_TRANSLATION,0,
1279,NL,De derde man =,Graham Greene,KEEP_TRANSLATION,0,
1280,NL,De kern van de zaak = The heart of the matter,Graham Greene,KEEP_TRANSLATION,0,
1281,NL,De privé factor,Graham Greene,KEEP_TRANSLATION,0,
1282,NL,De stille Amerikaan = The quiet American,Graham Greene,KEEP_TRANSLATION,0,
1283,NL,Een soort leven = A sort of life,Graham Greene,KEEP_TRANSLATION,0,
1284,NL,Genezen verklaard,Graham Greene,KEEP_TRANSLATION,0,
1285,NL,Kind van Albion,Graham Greene,KEEP_TRANSLATION,0,
1286,NL,Monseigneur Quichot,Graham Greene,KEEP_TRANSLATION,0,
1287,NL,Onze man in Havana,Graham Greene,KEEP_TRANSLATION,0,
1288,NL,Stamboel expres,Graham Greene,KEEP_TRANSLATION,0,
1289,NL,Vluchtwegen =,Graham Greene,KEEP_TRANSLATION,0,
1290,NL,"Dr. Fischer van Genève, of Het knalfeest = Doctor Fischer of Geneva",Graham Greene | Josep Alemany Castells,KEEP_TRANSLATION,0,
1291,NL,Koud zweet,Graham McNamee,KEEP_TRANSLATION,0,
1292,NL,Eon,Greg Bear,KEEP_TRANSLATION,0,
1293,NL,Kolkende kloof,Gregory Benford,KEEP_TRANSLATION,0,
1294,NL,Max op de fiets,Guido van Genechten,KEEP_CORE,0,
1295,NL,Guinness World Records 2009,Guinness World Records,KEEP_TRANSLATION,0,
1296,NL,Sylvie,Gérard de Nerval,KEEP_TRANSLATION,0,
1297,NL,"Walvisvaart, wijnhandel & schilderkunst: De Rotterdamse reders Beyerman = Whale hunting, wine trading & painting : de Rotterdam ship-owners Beyerman = ...",H. C Beyerman,KEEP_CORE,0,
1298,NL,Memorabele Mystiek,H. Ceulemans,KEEP_CORE,0,
1299,NL,Grenzen van het theoretisch denken,H. Dooyeweerd,KEEP_CORE,0,
1300,NL,"Lering En Stichting Op Klein Formaat: Middelnederlandse Rijmteksten in Eenkolomsboekjes Van Perkament. Deel I Onderzoek, Deel Ii",H. Kienhorst,KEEP_CORE,0,
1301,NL,Totalitarisme,Hannah Arendt,KEEP_TRANSLATION,0,
1302,NL,Over macht en overwicht,Hanno Brand,KEEP_CORE,0,
1303,NL,Toverij en samenleving,Hans de Waardt,KEEP_CORE,0,
1304,NL,Johann Sebastian's pelgrimstocht,Hans Franck,KEEP_TRANSLATION,0,
1305,NL,Dromen van Holland,Hans Kraan,KEEP_CORE,0,
1306,NL,De onschuldigen,Harlan Coben,KEEP_TRANSLATION,0,
1307,NL,Gevonden,Harlan Coben,KEEP_TRANSLATION,0,
1308,NL,Vermist,Harlan Coben,KEEP_TRANSLATION,0,
1309,NL,Zes jaar,Harlan Coben,KEEP_TRANSLATION,0,
1310,NL,Wijkverpleging in historisch perspectief,Harmke W. Stolk-Van Delen,KEEP_CORE,0,
1311,NL,De piraat.,Harold Robbins,KEEP_TRANSLATION,0,
1312,NL,De hut van oom Tom,Harriet Beecher Stowe,KEEP_TRANSLATION,0,
1313,NL,De slavernij.,Harriet Stowe | Harriet Beecher Stowe,KEEP_TRANSLATION,0,
1314,NL,Teken de dood,Heather Graham,KEEP_TRANSLATION,0,
1315,NL,Heren van de thee,Hella S. Haasse,KEEP_CORE,0,
1316,NL,Mevrouw Bentinck of Onverenigbaarheid van karakter,Hella S. Haasse,KEEP_CORE,0,
1317,NL,Sleuteloog,Hella S. Haasse,KEEP_CORE,0,
1318,NL,Over muziek,Hendrik Andriessen,KEEP_CORE,0,
1319,NL,Gids voor de Nederlandse kunst,Hendrik Enno van Gelder,KEEP_CORE,0,
1320,NL,De gulden,Henk Povee,KEEP_CORE,0,
1321,NL,De Chinees,Henning Mankell,KEEP_TRANSLATION,0,
1322,NL,De hond die naar de sterren rende,Henning Mankell,KEEP_TRANSLATION,0,
1323,NL,Het oog van de luipaard,Henning Mankell,KEEP_TRANSLATION,0,
1324,NL,Lukas en de kat die van regen hield,Henning Mankell,KEEP_TRANSLATION,0,
1325,NL,Reis naar het einde van de wereld,Henning Mankell,KEEP_TRANSLATION,0,
1326,NL,"Moby Dick, of De witte walvisch",Herman Melville,KEEP_TRANSLATION,0,
1327,NL,Mummelman,Hermann Löns,KEEP_TRANSLATION,0,
1328,NL,Reizigster op één been,Herta Müller,KEEP_TRANSLATION,0,
1329,NL,Eenheid in de tegendelen,Heymericus de Campo,KEEP_CORE,0,
1330,NL,De gevallen koning,Holly Black,KEEP_TRANSLATION,0,
1331,NL,De wrede prins,Holly Black,KEEP_TRANSLATION,0,
1332,NL,Ooggetuige,Howard Roughan | James Patterson,KEEP_TRANSLATION,0,
1333,NL,De man die van nergens kwam,Hubert Lampo,KEEP_CORE,0,
1334,NL,De zwanen van Stonehenge.,Hubert Lampo,KEEP_CORE,0,
1335,NL,Denken over oorlog en vrede,Hugo Grotius,KEEP_CORE,0,
1336,NL,Boeren in de toekomst,Ian Graham,KEEP_TRANSLATION,0,
1337,NL,Computers en communicatie,Ian Graham,KEEP_TRANSLATION,0,
1338,NL,Mijn eerste boek over raceauto's en andere snelheidsmonsters,Ian Graham,KEEP_TRANSLATION,0,
1339,NL,'Cijfers en Aequaties' en 'Kennis der Staatskrachten',Ida H. Stamhuis,KEEP_CORE,0,
1340,NL,Kwalitatief onderzoek,Ilja Maso,KEEP_CORE,0,
1341,NL,Broeders Penitenten,Ineke Merks-van Brunschot,KEEP_CORE,0,
1342,NL,Het persoonlijke wordt politiek,Irene Costera Meijer,KEEP_CORE,0,
1343,NL,De Sacrale En Profane Liefdes Machine,Iris Murdoch,KEEP_TRANSLATION,0,
1344,NL,Een Afgehouwen Hoofd,Iris Murdoch,KEEP_TRANSLATION,0,
1345,NL,Een Wilde Roos,Iris Murdoch,KEEP_TRANSLATION,0,
1346,NL,Het Italiaanse Meisje,Iris Murdoch,KEEP_TRANSLATION,0,
1347,NL,Hitte van het bloed,Irène Némirovsky,KEEP_TRANSLATION,0,
1348,NL,Shosha,Isaac Bashevis Singer,KEEP_TRANSLATION,0,
1349,NL,Handboek tot de staatkundige geschiedenis van Nederland,Izaak Hendrik Gosses,KEEP_CORE,0,
1350,NL,Dodelijke bijen,J. A. Jance,KEEP_TRANSLATION,0,
1351,NL,Hersenschimmen,J. Bernlef,KEEP_CORE,0,
1352,NL,Tussen Descartes en Darwin.,J. Bots,KEEP_CORE,0,
1353,NL,De redelijke natuur,J. J. Oversteegen | Multatuli,KEEP_CORE,0,
1354,NL,Bij nader inzien,J. J. Voskuil,KEEP_CORE,0,
1355,NL,"Vijfenzestig jaar bouwen aan wonen, werken en winkelen",J. M Kersloot,KEEP_CORE,0,
1356,NL,Stad Van Koopmanschap En Vrede,J. Oosterman,KEEP_CORE,0,
1357,NL,Passie Voor Het Lijden,J. Van Aelst,KEEP_CORE,0,
1358,NL,De kwestie Europa,J. W. de Beus,KEEP_CORE,0,
1359,NL,Worden,J.-P Guépin,KEEP_CORE,0,
1360,NL,"Drinken, drank en dronkenschap",Jaap van der Stel,KEEP_CORE,0,
1361,NL,Elisabeth Musch,Jacob van Lennep,KEEP_CORE,0,
1362,NL,"De koophandel van Amsterdam, en andere Nederlandsche steden, naar alle gewesten der waereld.",Jacques Le Moine de l'Espine,KEEP_CORE,0,
1363,NL,De Heksen van Karres,James H. Schmitz,KEEP_TRANSLATION,0,
1364,NL,Visie op de toekomst van het wetenschappelijk onderzoek,James P. Kahan,KEEP_CORE,0,
1365,NL,Cross fire,James Patterson,KEEP_TRANSLATION,0,
1366,NL,Kat en muis.,James Patterson,KEEP_TRANSLATION,0,
1367,NL,Het vuur,James Patterson | Jill Dembowski,KEEP_TRANSLATION,0,
1368,NL,Achtste bekentenis,James Patterson | Maxine Paetro,KEEP_TRANSLATION,0,
1369,NL,Bekentenis van een moordverdachte,James Patterson | Maxine Paetro,KEEP_TRANSLATION,0,
1370,NL,Bikini,James Patterson | Maxine Paetro,KEEP_TRANSLATION,0,
1371,NL,De vierde seconde / druk 1,James Patterson | Maxine Paetro,KEEP_TRANSLATION,0,
1372,NL,Private,James Patterson | Maxine Paetro,KEEP_TRANSLATION,0,
1373,NL,"Koelies, planters en koloniale politiek",Jan Breman,KEEP_CORE,0,
1374,NL,De inspecteur,Jan De Hartog,KEEP_CORE,0,
1375,NL,De kapitein,Jan De Hartog,KEEP_CORE,0,
1376,NL,De kleine ark,Jan De Hartog,KEEP_CORE,0,
1377,NL,Spraakmakende Blazers-Discografieen,Jan de Kruijff,KEEP_CORE,0,
1378,NL,Spraakmakende Dirigenten.Discografieën,Jan de Kruijff,KEEP_CORE,0,
1379,NL,Spraakmakende Pianisten,Jan de Kruijff,KEEP_CORE,0,
1380,NL,Spraakmakende Pianisten. Discografieen,Jan de Kruijff,KEEP_CORE,0,
1381,NL,Spraakmakende Strijkers,Jan de Kruijff,KEEP_CORE,0,
1382,NL,Spraakmakende Strijkers - Discografieen,Jan de Kruijff,KEEP_CORE,0,
1383,NL,Spraakmakende Zangers,Jan de Kruijff,KEEP_CORE,0,
1384,NL,Spraakmakende Zangers - Discografieen,Jan de Kruijff,KEEP_CORE,0,
1385,NL,Opstellen Voor Dr. Jan DesChamps Ter Gelegenheid Van Zijn Zeventigste Verjaardag,Jan DesChamps,KEEP_CORE,0,
1386,NL,"Godturugtige almanach of lof-gedachtenis der heyligen, op ijder dag van 't Jaar",Jan Goeree,KEEP_CORE,0,
1387,NL,Omslag in beeld,Jan Jaap Heij,KEEP_CORE,0,
1388,NL,Het verboden rijk,Jan Jacob Slauerhoff,KEEP_CORE,0,
1389,NL,Drostambt en schoutambt,Jan Kuys,KEEP_CORE,0,
1390,NL,Handleiding bij de beoefening der gewijde geschiedenis,Jan van Andel,KEEP_CORE,0,
1391,NL,De Haagse jurist Jean Theodore Royer (1737-1807) en zijn verzameling Chinese voorwerpen,Jan van Campen,KEEP_CORE,0,
1392,NL,Royers Chinese kabinet,Jan van Campen,KEEP_CORE,0,
1393,NL,Als het ijs is gesmolten.,Janet Dailey,KEEP_TRANSLATION,0,
1394,NL,Eens zal het morgen zijn.,Janet Dailey,KEEP_TRANSLATION,0,
1395,NL,De gelaarsde kater,Janwillem van de Wetering,KEEP_CORE,0,
1396,NL,De fluistering van de maan,Jayne Ann Krentz,KEEP_TRANSLATION,0,
1397,NL,De piraat,Jayne Ann Krentz,KEEP_TRANSLATION,0,
1398,NL,Dromen van verlangen,Jayne Ann Krentz,KEEP_TRANSLATION,0,
1399,NL,Een eeuwig bruidsboeket,Jayne Ann Krentz,KEEP_TRANSLATION,0,
1400,NL,De stenen goden,Jeanette Winterson,KEEP_TRANSLATION,0,
1401,NL,De Penderwicks aan zee,Jeanne Birdsall,KEEP_CORE,0,
1402,NL,Drie keer niks,Jeff Kinney,KEEP_TRANSLATION,0,
1403,NL,Flutvakantie,Jeff Kinney,KEEP_TRANSLATION,0,
1404,NL,Niet te doen! (Het leven van een Loser) (Dutch Edition),Jeff Kinney,KEEP_TRANSLATION,0,
1405,NL,Bezoek van de knokploeg,Jennifer Egan,KEEP_TRANSLATION,0,
1406,NL,Het toverboek,Jim Pipe,KEEP_TRANSLATION,0,
1407,NL,Darwins moordbekentenis,Johan Braeckman,KEEP_CORE,0,
1408,NL,De schreeuw van de witte kakatoe,Johan Fabricius,KEEP_CORE,0,
1409,NL,Flipje,Johan Fabricius,KEEP_CORE,0,
1410,NL,Nacht over Java,Johan Fabricius,KEEP_CORE,0,
1411,NL,Het regime van de tijd,Johan Goudsbloem,KEEP_CORE,0,
1412,NL,Homo ludens,Johan Huizinga,KEEP_CORE,0,
1413,NL,Verspreide opstellen over de geschiedenis van Nederland,Johan Huizinga,KEEP_CORE,0,
1414,NL,vidsaka in het Indisch tooneel.,Johan Huizinga,KEEP_CORE,0,
1415,NL,"Merkwaardige bijzonderheden inhoudende de nieuwste ontdekkingen in de natuurkinde, natuurlijke historie, land- en volkenkunde op alle gedeelten van den aardbol",Johann Gottfried Sommer,KEEP_TRANSLATION,0,
1416,NL,Genade in overvloed,John Bunyan,KEEP_TRANSLATION,0,
1417,NL,De ebbehouten toren,John Fowles,KEEP_TRANSLATION,0,
1418,NL,De wapentuin,John Gardner,KEEP_TRANSLATION,0,
1419,NL,Een weeffout in onze sterren,John Green,KEEP_TRANSLATION,0,
1420,NL,Paper towns,John Green,KEEP_TRANSLATION,0,
1421,NL,De wettelozen,John Grisham,KEEP_TRANSLATION,0,
1422,NL,Het Protest,John Grisham,KEEP_TRANSLATION,0,
1423,NL,Apologia pro vita sua,John Henry Newman,KEEP_TRANSLATION,0,
1424,NL,De gouden reis,John Rowe Townsend,KEEP_TRANSLATION,0,
1425,NL,De Behekste Man of de Gesloten Koop,John Tenniel | Charles Dickens | Frank Stone,KEEP_TRANSLATION,0,
1426,NL,Reize door de binnenlanden van Noord-Amerika,Jonathan Carver,KEEP_TRANSLATION,0,
1427,NL,De broek van Big,Jonathan Emmett,KEEP_TRANSLATION,0,
1428,NL,Nood greep.,Jonathan Kellerman,KEEP_TRANSLATION,0,
1429,NL,Misdadigers,Jonathan Kellerman | Jonathan Kellerman | Faye Kellerman,KEEP_TRANSLATION,0,
1430,NL,De Aleph,Jorge Luis Borges,KEEP_TRANSLATION,0,
1431,NL,Het Verslag van Brodie,Jorge Luis Borges,KEEP_TRANSLATION,0,
1432,NL,De bassaxofoon,Josef Škvorecký,KEEP_TRANSLATION,0,
1433,NL,Ingenieur van de menselijke ziel,Josef Škvorecký,KEEP_TRANSLATION,0,
1434,NL,Een incident,Joseph Heller,KEEP_TRANSLATION,0,
1435,NL,De Etruskische glimlach,José Luis Sampedro,KEEP_TRANSLATION,0,
1436,NL,De Kunstkamera van Peter de Grote,Jozien J. Driessen-van het Reve,KEEP_CORE,0,
1437,NL,De laatste middagen met Teresa,Juan Marsé,KEEP_TRANSLATION,0,
1438,NL,Reizen en lotgevallen van kapitein Hatteras,Jules Verne,KEEP_TRANSLATION,0,
1439,NL,"Engeland, Engeland",Julian Barnes,KEEP_TRANSLATION,0,
1440,NL,Rayuela,Julio Cortázar,KEEP_TRANSLATION,0,
1441,NL,De oversteek,Justin Cronin,KEEP_TRANSLATION,0,
1442,NL,Dit Mateloze Verlangen,K. Meyers,KEEP_CORE,0,
1443,NL,Holland Dada,K. Schippers,KEEP_CORE,0,
1444,NL,Reis door Noord Amerika,"Kalm, Pehr",KEEP_TRANSLATION,0,
1445,NL,Verbrande schaduwen,Kamila Shamsie,KEEP_TRANSLATION,0,
1446,NL,Oostende verteld,Karel Jonckheere,KEEP_CORE,0,
1447,NL,Diep geraakt (Het witte doek) (Dutch Edition),Karen Kingsbury,KEEP_TRANSLATION,0,
1448,NL,Tweede kans,Karen Kingsbury,KEEP_TRANSLATION,0,
1449,NL,Joos van Craesbeeck (1605/06-ca.1660),Karolien de Clippel,KEEP_CORE,0,
1450,NL,Archeologie in het Heilige Land,Kathleen M. Kenyon,KEEP_TRANSLATION,0,
1451,NL,Het verloren geheugen,Keith Laumer,KEEP_TRANSLATION,0,
1452,NL,De elite,Kiera Cass,KEEP_TRANSLATION,0,
1453,NL,De Prins & De Lijfwacht,Kiera Cass,KEEP_TRANSLATION,0,
1454,NL,De selectie,Kiera Cass,KEEP_TRANSLATION,0,
1455,NL,Verdeelde macht,Klaartje Peters,KEEP_CORE,0,
1456,NL,Wijsbegeerte en godsdienst in het drama van Euripides: bijdrage tot de kennis van het ...,Koenraad Kuiper,KEEP_CORE,0,
1457,NL,"AEKI, experimenteel ontwerp en functionele kunst =",KOP Kunstenaars Ontmoetingsplaats,KEEP_CORE,0,
1458,NL,Ziften En Zemelknoopen,Korrie Korevaart,KEEP_CORE,0,
1459,NL,Over de grondslagen der wiskunde.,L. E. J. Brouwer,KEEP_CORE,0,
1460,NL,De tovenaar van Oz,L. Frank Baum,KEEP_TRANSLATION,0,
1461,NL,Het is een boek,L. Smith | Lane Smith,KEEP_TRANSLATION,0,
1462,NL,Avondster,Larry McMurtry,KEEP_TRANSLATION,0,
1463,NL,De Zamperini Legende,Laura Hillenbrand,KEEP_TRANSLATION,0,
1464,NL,De stad op de prairie,Laura Ingalls Wilder,KEEP_TRANSLATION,0,
1465,NL,Nacht Van de Witte Maan,Laurie R. King,KEEP_TRANSLATION,0,
1466,NL,61 uur,Lee Child,KEEP_TRANSLATION,0,
1467,NL,Kraai & Koninkrijk,Leigh Bardugo,KEEP_TRANSLATION,0,
1468,NL,De avonturen van Alice in Wonderland,Lewis Carroll,KEEP_TRANSLATION,0,
1469,NL,Verhael van de Nederlandsche vreede handeling...: Op nieuws gecorrigeert en ...,Lieuwe van Aitzema,KEEP_CORE,0,
1470,NL,"Verhael, van de Nederlantsche vreedehandeling.",Lieuwe van Aitzema,KEEP_CORE,0,
