source_key,language,quality_bucket,quality_score,preservation_reason,original_title,original_authors,original_isbn,original_publication_year,original_publisher,rescue_state,candidate_count,error
/books/OL19685504M,FR,PROMISING,5,EDITORIAL_CORE,Conceptions et représentations de l'extraordinaire dans le monde antique,Philippe Mudry,9783039104338,2004,Peter Lang,NO_MATCHING_EDITION,0,
/books/OL19686606M,FR,PROMISING,5,EDITORIAL_CORE,L' identité masculine à l'ombre des femmes,André Rauch,9782012356412,2004,Hachette Littératures,NO_MATCHING_EDITION,0,
/books/OL19687031M,FR,PROMISING,5,EDITORIAL_CORE,Le soldat romain,François Gilbert,9782877722896,2004,Errance,NO_MATCHING_EDITION,0,
/books/OL19687595M,FR,PROMISING,5,EDITORIAL_CORE,La création musicale grandeur nature,Gérard Authelain,9782841690428,1995,J.M. Fuzeau,NO_MATCHING_EDITION,0,
/books/OL19694379M,FR,PROMISING,5,EDITORIAL_CORE,Dis-moi que tu m'aimes!,Wolinski.,9782226065612,1993,A. Michel,NO_MATCHING_EDITION,0,
/books/OL19702240M,FR,PROMISING,5,EDITORIAL_CORE,Pour une pratique de la criminologie,Marcel Fréchette,9782891640046,1980,"Groupe de recherche sur l'inadaptation juvénile, Université de Montréal",NO_MATCHING_EDITION,0,
/books/OL19712413M,FR,PROMISING,5,EDITORIAL_CORE,L' OŒuvre érotique de Georges Pichard.,Michel Bourgeois,9782723401906,1981,Glenat,NO_MATCHING_EDITION,0,
/books/OL19713164M,FR,PROMISING,5,EDITORIAL_CORE,Mon milieu et moi,Carole Riddolls,9780070823181,1976,McGraw-Hill,NO_MATCHING_EDITION,0,
/books/OL19713401M,FR,PROMISING,5,EDITORIAL_CORE,Epopée et mythes du western dans la bande dessinée.,Paul.* Herman,9782723402804,1982,Glénat,NO_MATCHING_EDITION,0,
/books/OL19722350M,FR,PROMISING,5,EDITORIAL_CORE,Chronique d'une différence,François Baroin,9782863918821,1998,Éd. Np++s 1,NO_MATCHING_EDITION,0,
/books/OL19727466M,FR,PROMISING,5,EDITORIAL_CORE,L' Or des Scythes,B. Gossel-Raeck,9782871931300,1991,Musée royaux d'Art et d'Histoire,NO_MATCHING_EDITION,0,
/books/OL19741596M,FR,PROMISING,5,EDITORIAL_CORE,Benjamin Constant,Emeric Travers,9782745314079,2005,H. Champion,NO_MATCHING_EDITION,0,
/books/OL19744654M,FR,PROMISING,5,EDITORIAL_CORE,Théorie et expérience,Pierre Kahn,9782868500175,1995,Quintette,NO_MATCHING_EDITION,0,
/books/OL19749040M,FR,PROMISING,5,EDITORIAL_CORE,La bédéthèque idéale,Catherine Ternaux,9782904848339,2002,Centre national de la bande dessinée et de l'image,NO_MATCHING_EDITION,0,
/books/OL19760511M,FR,PROMISING,5,EDITORIAL_CORE,Flaques,Marc-Antoine Cyr,9782922182835,2006,Dramaturges Editeurs,NO_MATCHING_EDITION,0,
/books/OL19762535M,FR,PROMISING,5,EDITORIAL_CORE,"La Boétie, penseur masqué",Bernadette Gadomski,9782296024212,2007,L'Harmattan,NO_MATCHING_EDITION,0,
/books/OL19775373M,FR,PROMISING,5,EDITORIAL_CORE,Du politique,Carl Schmitt,9782867140822,1990,Pardès,NO_MATCHING_EDITION,0,
/books/OL19780024M,FR,PROMISING,5,EDITORIAL_CORE,Les élites régionales (XVIIe-XXe siècle),Equipe de recherche en sciences historiques (Strasbourg),9782868202161,2002,Presses universitaires de Strasbourg,NO_MATCHING_EDITION,0,
/books/OL19783685M,FR,PROMISING,5,EDITORIAL_CORE,Le Havre : la visite,Françoise Cohen,9782876602465,1999,Biro,NO_MATCHING_EDITION,0,
/books/OL19795254M,FR,PROMISING,5,EDITORIAL_CORE,"Amos Daragon, la malédiction de Freyja",Bryan Perro,9782895491156,2003,Les Intouchables,NO_MATCHING_EDITION,0,
/books/OL19797622M,FR,PROMISING,5,EDITORIAL_CORE,Itinéraire de l'égarement,Olivier Rey,9782020605373,2003,Éditions du Seuil,NO_MATCHING_EDITION,0,
/books/OL19809592M,FR,PROMISING,5,EDITORIAL_CORE,Une diversité de perspectives,Richard Courtney,9780772935571,1988,Imprimeur de la Reine pour l'Ontario,NO_MATCHING_EDITION,0,
/books/OL19812164M,FR,PROMISING,5,EDITORIAL_CORE,La civilisation de l'Asie centrale antique,Boris Anatolʹevich Litvinskiĭ,9783896467034,1998,Leidorf,NO_MATCHING_EDITION,0,
/books/OL19814273M,FR,PROMISING,5,EDITORIAL_CORE,Consommaction,Irene Bernard,9780195418637,2004,Oxford University Press Canada,NO_MATCHING_EDITION,0,
/books/OL19814364M,FR,PROMISING,5,EDITORIAL_CORE,Ph*nom*nes canadiens,Irene Bernard,9780195418651,2004,Oxford Canada,NO_MATCHING_EDITION,0,
/books/OL19817786M,FR,PROMISING,5,EDITORIAL_CORE,Mes ateliers de lecture et d'écriture,James Rousselle,9782761713436,1996,CEC,NO_MATCHING_EDITION,0,
/books/OL19817788M,FR,PROMISING,5,EDITORIAL_CORE,Modes d'emploi,James Rousselle,9782761715195,1998,CEC,NO_MATCHING_EDITION,0,
/books/OL19822680M,FR,PROMISING,5,EDITORIAL_CORE,Sociologie et intelligence artificielle,André Turmel,9782920495517,1988,"Université Laval, Laboratoire de Recherche Sociologiques",NO_MATCHING_EDITION,0,
/books/OL19823450M,FR,PROMISING,5,EDITORIAL_CORE,"Fragments d'un discours réformiste, contribution au renouveau doctrinal de la gauche française",Laurent Baumel,9782752602534,2006,Editions de l'Aube,NO_MATCHING_EDITION,0,
/books/OL19831169M,FR,PROMISING,5,EDITORIAL_CORE,Savoir parler en toutes circonstances,Yves Furet,9782725600017,1975,Retz-C.E.P.L,NO_MATCHING_EDITION,0,
/books/OL19846169M,FR,PROMISING,5,EDITORIAL_CORE,De l'angoisse à la méthode dans les sciences du comportement,Georges Devereux,9782082111256,1980,Flammarion,NO_MATCHING_EDITION,0,
/books/OL19855167M,FR,PROMISING,5,EDITORIAL_CORE,"József Vágó, 1877-1947",Anne Lambrichs,9782871431251,2003,AAM Éditions,NO_MATCHING_EDITION,0,
/books/OL19858886M,FR,PROMISING,5,EDITORIAL_CORE,Les chansons de Gainsbourg,Serge Gainsbourg,9782849466728,2006,Soleil,NO_MATCHING_EDITION,0,
/books/OL19863029M,FR,PROMISING,5,EDITORIAL_CORE,Oeuvre concernant la physique,Gottfried Wilhelm Leibniz,9782853670999,1985,Éditions Bergeret,NO_MATCHING_EDITION,0,
/books/OL19864562M,FR,PROMISING,5,EDITORIAL_CORE,La Plénitude de l'univers,David Bohm,9782268005850,1987,Rocher,NO_MATCHING_EDITION,0,
/books/OL19874620M,FR,PROMISING,5,EDITORIAL_CORE,"Des notables du Makhzen à l'épreuve de la ""gouvernance""",Aziz El Maoula El Iraki,9782747532730,2003,Harmattan,NO_MATCHING_EDITION,0,
/books/OL19911392M,FR,PROMISING,5,EDITORIAL_CORE,"L' âge mûr, de Camille Claudel",Musée d'Orsay.,9782711822072,1988,Réunion des musées nationaux,NO_MATCHING_EDITION,0,
/books/OL19950753M,FR,PROMISING,5,EDITORIAL_CORE,Agir avec Proudhon,Jacques Langlois,9782850085574,2005,Chronique sociale,NO_MATCHING_EDITION,0,
/books/OL19977741M,FR,PROMISING,5,EDITORIAL_CORE,Patentamots,Yvon Lalonde,9782894422236,1994,CFORP,NO_MATCHING_EDITION,0,
/books/OL19984554M,FR,PROMISING,5,EDITORIAL_CORE,Etudes de symbolique chrétienne,Louis Charbonneau-Lassay,9782714414090,1981,Gutenberg Reprints,NO_MATCHING_EDITION,0,
/books/OL19989492M,FR,PROMISING,5,EDITORIAL_CORE,Elites urbaines,Bruno Trivelin,9782872097036,2003,Academia-Bruylant,NO_MATCHING_EDITION,0,
/books/OL19989806M,FR,PROMISING,5,EDITORIAL_CORE,L' effet de vie,Marc Mathieu Münch,9782745309761,2004,Honoré Champion,NO_MATCHING_EDITION,0,
/books/OL20009412M,FR,PROMISING,5,EDITORIAL_CORE,L' idéal démocratique entre l'universel et le particulier,Boniface Kaboré,9782763778167,2001,Presses de l'Université Laval,NO_MATCHING_EDITION,0,
/books/OL20010486M,FR,PROMISING,5,EDITORIAL_CORE,La recherche en quête du social,Michel Chauviere,9782222042433,1989,Éditions du Centre national de la recherche scientifique,NO_MATCHING_EDITION,0,
/books/OL20020193M,FR,PROMISING,5,EDITORIAL_CORE,Le maréchal Soult,Frédéric Hulot,9782857048817,2003,Pygmalion,NO_MATCHING_EDITION,0,
/books/OL20022067M,FR,PROMISING,5,EDITORIAL_CORE,Atlas régional du Québec et du Canada,Luce Deschênes Damian,9782760112582,1984,Guérin,NO_MATCHING_EDITION,0,
/books/OL20028052M,FR,PROMISING,5,EDITORIAL_CORE,Didactique des arts plastiques,Paul Beaupré,9782891970143,1979,Editions Pleins bords,NO_MATCHING_EDITION,0,
/books/OL20032910M,FR,PROMISING,5,EDITORIAL_CORE,Les Monts Dore,Valère-Marie Marchand,9782842534547,2000,A. Sutton,NO_MATCHING_EDITION,0,
/books/OL20032957M,FR,PROMISING,5,EDITORIAL_CORE,Cazères et ses environs,Robert Foch,9782842535780,2001,A. Sutton,NO_MATCHING_EDITION,0,
/books/OL20041850M,FR,STRONG,7,EDITORIAL_CORE,Le Bouddha revisité ou La genèse d'une fiction,Vincent-Paul Toccoli,9782747597319,2005,L'Harmattan,NO_MATCHING_EDITION,0,
/books/OL20048156M,FR,PROMISING,5,EDITORIAL_CORE,Bretagne,André Mussat,9782868471871,1997,Presses universitaires de Rennes,NO_MATCHING_EDITION,0,
/books/OL20048825M,FR,PROMISING,5,EDITORIAL_CORE,La pensée sociale française au XVIIIe et au début du XIXe siècle,G. Kucerenko,9785010011901,1989,Editions du Progrès,NO_MATCHING_EDITION,0,
/books/OL20049634M,FR,PROMISING,5,EDITORIAL_CORE,Débat sur le futur,Grigori Khosine,9785010005733,1988,Editions du Progrès,NO_MATCHING_EDITION,0,
/books/OL20054200M,FR,PROMISING,5,EDITORIAL_CORE,Le meuble en Belgique =,Thibaut Wolvesperges,9782873862190,2000,Éditions Racine,NO_MATCHING_EDITION,0,
/books/OL20062132M,FR,PROMISING,5,EDITORIAL_CORE,Trivia-lités,Rosemarie Giroux Collins,9780201176179,1986,Addison-Wesley,NO_MATCHING_EDITION,0,
